event,event_type,eventID,date,location,fight,fightID,weight_class,fight_duration,scheduled_rounds,result,fighter,fighterID,outcome,SigStr,StrAccuracy,SLPM,StrDef,takedown,takedownAcc,takedownDef,opp,oppID,oppOutcome,opp_SigStr,opp_StrAccuracy,opp_SLPM,opp_StrDef,opp_takedown,opp_takedownAcc,opp_takedownDef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Teixeira,Fight Night,0159FNI,5/28/2017,"Stockholm, Sweden",Jessin Ayari vs Darren Till,4131UFC,Welterweight,15,3,Decision - Unanimous,Darren Till,tilldar01,W,31,0.449275362,2.066666667,0.75,2,0.666666667,1,Jessin Ayari,ayarijes01,L,28,0.25,1.866666667,0.550724638,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Gustafsson vs. Teixeira,Fight Night,0159FNI,5/28/2017,"Stockholm, Sweden",Damir Hadzovic vs Marcin Held,4132UFC,Lightweight,10.12,3,KO/TKO,Damir Hadzovic,hadzodam01,W,14,0.466666667,1.383399209,0.53030303,0,0,0,Marcin Held,heldmar01,L,31,0.46969697,3.063241107,0.533333333,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Jose Aldo vs Max Holloway,4133UFC,Featherweight,14.22,5,KO/TKO,Max Holloway,hollomax01,W,104,0.502415459,7.313642757,0.513274336,0,0,1,Jose Aldo,aldojos01,L,55,0.486725664,3.867791842,0.497584541,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Claudia Gadelha vs Karolina Kowalkiewicz,4134UFC,Women's Strawweight,3.05,3,Submission,Claudia Gadelha,gadelcla01,W,8,0.285714286,2.62295082,0.756756757,1,0.5,1,Karolina Kowalkiewicz,kowalkar01,L,9,0.243243243,2.950819672,0.714285714,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Vitor Belfort vs Nate Marquardt,4135UFC,Middleweight,15,3,Decision - Unanimous,Vitor Belfort,belfovit01,W,37,0.474358974,2.466666667,0.495575221,0,0,0.5,Nate Marquardt,marqunat01,L,57,0.504424779,3.8,0.525641026,1,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Oluwale Bamgbose vs Paulo Costa,4136UFC,Middleweight,6.1,3,KO/TKO,Paulo Costa,costapau01,W,43,0.5375,7.049180328,0.467741935,0,0,0.6,Oluwale Bamgbose,bamgbolu01,L,33,0.532258065,5.409836066,0.4625,2,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Yancy Medeiros vs Erick Silva,4137UFC,Welterweight,7.02,3,KO/TKO,Yancy Medeiros,medeiyan01,W,33,0.35106383,4.700854701,0.482142857,0,0,1,Erick Silva,silvaeri01,L,29,0.517857143,4.131054131,0.64893617,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Raphael Assuncao vs Marlon Moraes,4138UFC,Bantamweight,15,3,Decision - Split,Raphael Assuncao,assunrap01,W,43,0.320895522,2.866666667,0.706666667,0,0,1,Marlon Moraes,moraemar01,L,44,0.293333333,2.933333333,0.679104478,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Antonio Carlos Junior vs Eric Spicely,4139UFC,Middleweight,8.82,3,Submission,Antonio Carlos Junior,carloant01,W,12,0.52173913,1.360544218,0.346153846,1,1,0.5,Eric Spicely,spiceeri01,L,17,0.653846154,1.927437642,0.47826087,1,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Johnny Eduardo vs Matthew Lopez,4140UFC,Bantamweight,2.95,3,KO/TKO,Matthew Lopez,lopezmat01,W,43,0.754385965,14.57627119,0.466666667,1,1,1,Johnny Eduardo,eduarjoh01,L,16,0.533333333,5.423728814,0.245614035,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Iuri Alcantara vs Brian Kelleher,4141UFC,Bantamweight,1.8,3,Submission,Brian Kelleher,kellebri01,W,4,0.266666667,2.222222222,0.571428571,0,0,0,Iuri Alcantara,alcaniur01,L,12,0.428571429,6.666666667,0.733333333,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Jamie Moyle vs Viviane Pereira,4142UFC,Women's Strawweight,15,3,Decision - Unanimous,Viviane Pereira,pereiviv01,W,80,0.384615385,5.333333333,0.487179487,0,0,1,Jamie Moyle,moylejam01,L,80,0.512820513,5.333333333,0.615384615,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Luan Chagas vs Jimmy Wallhead,4143UFC,Welterweight,9.8,3,Submission,Luan Chagas,chagalua01,W,95,0.605095541,9.693877551,0.8,0,0,1,Jimmy Wallhead,wallhjim01,L,32,0.2,3.265306122,0.394904459,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC 212: Aldo vs. Holloway,UFC,0215PPV,6/3/2017,"Rio de Janeiro, Rio de Janeiro, Brazil",Marco Beltran vs Deiveson Figueiredo,4144UFC,Flyweight,10,3,KO/TKO,Deiveson Figueiredo,figuedei01,W,17,0.653846154,1.7,0.6,2,0.666666667,1,Marco Beltran,beltrmar01,L,16,0.4,1.6,0.346153846,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Derek Brunson vs Daniel Kelly,4145UFC,Middleweight,1.27,3,KO/TKO,Derek Brunson,brunsder01,W,8,0.470588235,6.299212598,0.75,0,0,1,Daniel Kelly,kellydan01,L,1,0.25,0.787401575,0.529411765,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Dan Hooker vs Ross Pearson,4146UFC,Lightweight,8.03,3,KO/TKO,Dan Hooker,hookedan01,W,69,0.489361702,8.592777086,0.568181818,0,0,1,Ross Pearson,pearsros01,L,38,0.431818182,4.732254047,0.510638298,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Ion Cutelaba vs Henrique da Silva,4147UFC,Light Heavyweight,0.37,3,KO/TKO,Ion Cutelaba,cutelion01,W,15,0.833333333,40.54054054,0.5,0,0,1,Henrique da Silva,silvahen01,L,1,0.5,2.702702703,0.166666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Tim Elliott vs Ben Nguyen,4148UFC,Flyweight,0.82,3,Submission,Ben Nguyen,nguyeben01,W,3,0.428571429,3.658536585,0.75,1,1,1,Tim Elliott,elliotim01,L,1,0.25,1.219512195,0.571428571,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Mizuto Hirota vs Alexander Volkanovski,4149UFC,Featherweight,15,3,Decision - Unanimous,Alexander Volkanovski,volkaale01,W,87,0.625899281,5.8,0.691275168,4,0.571428571,1,Mizuto Hirota,hirotmiz01,L,46,0.308724832,3.066666667,0.374100719,0,0,0.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Damien Brown vs Vinc Pichel,4150UFC,Lightweight,3.62,3,KO/TKO,Vinc Pichel,pichevin01,W,19,0.5,5.248618785,0.625,0,0,1,Damien Brown,browndam01,L,21,0.375,5.801104972,0.5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Luke Jumeau vs Dominique Steele,4151UFC,Welterweight,15,3,Decision - Unanimous,Luke Jumeau,jumealuk01,W,40,0.481927711,2.666666667,0.469879518,0,0,0.909090909,Dominique Steele,steeldom01,L,44,0.530120482,2.933333333,0.518072289,1,0.090909091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Ashkan Mokhtarian vs John Moraga,4152UFC,Flyweight,15,3,Decision - Unanimous,John Moraga,moragjoh01,W,56,0.643678161,3.733333333,0.47826087,2,1,0.666666667,Ashkan Mokhtarian,mokhtash01,L,12,0.52173913,0.8,0.356321839,1,0.333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Kiichi Kunimoto vs Zak Ottow,4153UFC,Welterweight,15,3,Decision - Split,Zak Ottow,ottowzak01,W,37,0.486842105,2.466666667,0.468085106,2,0.666666667,0.6,Kiichi Kunimoto,kunimkii01,L,25,0.531914894,1.666666667,0.513157895,2,0.4,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",JJ Aldrich vs Chanmi Jeon,4154UFC,Women's Strawweight,15,3,Decision - Unanimous,JJ Aldrich,aldrijj01,W,98,0.4,6.533333333,0.632,0,0,1,Chanmi Jeon,jeonchan01,L,92,0.368,6.133333333,0.6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Lewis vs. Hunt,Fight Night,0160FNI,6/10/2017,"Auckland, New Zealand",Mark Hunt vs Derrick Lewis,4155UFC,Heavyweight,18.85,5,KO/TKO,Mark Hunt,huntmar01,W,59,0.472,3.129973475,0.633093525,0,0,1,Derrick Lewis,lewisder01,L,51,0.366906475,2.705570292,0.528,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Bethe Correia vs Holly Holm,4156UFC,Women's Bantamweight,11.15,5,KO/TKO,Holly Holm,holmhol01,W,25,0.471698113,2.242152466,0.769230769,0,0,1,Bethe Correia,correbet01,L,15,0.230769231,1.34529148,0.528301887,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Andrei Arlovski vs Marcin Tybura,4157UFC,Heavyweight,15,3,Decision - Unanimous,Marcin Tybura,tyburmar01,W,51,0.554347826,3.4,0.5,2,0.666666667,1,Andrei Arlovski,arlovand01,L,28,0.5,1.866666667,0.445652174,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Colby Covington vs Dong Hyun Kim,4158UFC,Welterweight,15,3,Decision - Unanimous,Colby Covington,covincol01,W,47,0.447619048,3.133333333,0.648148148,8,0.533333333,0.5,Dong Hyun Kim,kimdon01,L,19,0.351851852,1.266666667,0.552380952,2,0.5,0.466666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Rafael Dos Anjos vs Tarec Saffiedine,4159UFC,Welterweight,15,3,Decision - Unanimous,Rafael Dos Anjos,anjosraf01,W,81,0.512658228,5.4,0.568345324,1,0.2,0,Tarec Saffiedine,saffitar01,L,60,0.431654676,4,0.487341772,1,1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Takanori Gomi vs Jon Tuck,4160UFC,Lightweight,1.2,3,Submission,Jon Tuck,tuckjon01,W,7,0.538461538,5.833333333,1,0,0,1,Takanori Gomi,gomitak01,L,0,0,0,0.461538462,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Cyril Asker vs Walt Harris,4161UFC,Heavyweight,1.73,3,KO/TKO,Walt Harris,harriwal01,W,21,0.512195122,12.13872832,0.857142857,0,0,1,Cyril Asker,askercyr01,L,2,0.142857143,1.156069364,0.487804878,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Alex Caceres vs Rolando Dy,4162UFC,Featherweight,10,3,TKO - Doctor's Stoppage,Alex Caceres,cacerale01,W,51,0.548387097,5.1,0.692307692,0,0,0.75,Rolando Dy,dyrol01,L,20,0.307692308,2,0.451612903,1,0.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Ulka Sasaki vs Justin Scoggins,4163UFC,Flyweight,8.32,3,Submission,Ulka Sasaki,sasakulk01,W,21,0.512195122,2.524038462,0.403225806,2,0.666666667,0.5,Justin Scoggins,scoggjus01,L,37,0.596774194,4.447115385,0.487804878,1,0.5,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Frank Camacho vs Jingliang Li,4164UFC,Welterweight,15,3,Decision - Unanimous,Jingliang Li,lijing01,W,94,0.534090909,6.266666667,0.708333333,2,0.285714286,0,Frank Camacho,camacfra01,L,35,0.291666667,2.333333333,0.465909091,1,1,0.714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Russell Doane vs Kwan Ho Kwak,4165UFC,Bantamweight,4.15,3,KO/TKO,Russell Doane,doanerus01,W,17,0.369565217,4.096385542,0.583333333,0,0,0,Kwan Ho Kwak,kwakkwan01,L,10,0.416666667,2.409638554,0.630434783,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Naoki Inoue vs Carls John De Tomas,4166UFC,Flyweight,15,3,Decision - Unanimous,Naoki Inoue,inouenao01,W,62,0.534482759,4.133333333,0.594594595,0,0,0.5,Carls John De Tomas,tomascar01,L,30,0.405405405,2,0.465517241,2,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Holm vs. Correia,Fight Night,0161FNI,6/17/2017,"Kallang, Singapore",Ji Yeon Kim vs Lucie Pudilova,4167UFC,Women's Bantamweight,15,3,Decision - Unanimous,Lucie Pudilova,pudilluc01,W,53,0.313609467,3.533333333,0.62962963,0,0,1,Ji Yeon Kim,kimji01,L,60,0.37037037,4,0.686390533,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Michael Chiesa vs Kevin Lee,4168UFC,Lightweight,4.62,5,Submission,Kevin Lee,leekev01,W,22,0.733333333,4.761904762,0.555555556,1,1,1,Michael Chiesa,chiesmic01,L,4,0.444444444,0.865800866,0.266666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Tim Boetsch vs Johny Hendricks,4169UFC,Middleweight,5.77,3,KO/TKO,Tim Boetsch,boetstim01,W,41,0.602941176,7.105719237,0.777777778,0,0,1,Johny Hendricks,hendrjoh01,L,10,0.222222222,1.733102253,0.397058824,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Felice Herrig vs Justine Kish,4170UFC,Women's Strawweight,15,3,Decision - Unanimous,Felice Herrig,herrifel01,W,47,0.505376344,3.133333333,0.444444444,2,0.4,1,Justine Kish,kishjus01,L,40,0.555555556,2.666666667,0.494623656,0,0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Joachim Christensen vs Dominick Reyes,4171UFC,Light Heavyweight,0.48,3,KO/TKO,Dominick Reyes,reyesdom01,W,13,0.8125,27.08333333,0.666666667,0,0,1,Joachim Christensen,chrisjoa01,L,1,0.333333333,2.083333333,0.1875,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Alex Garcia vs Tim Means,4172UFC,Welterweight,15,3,Decision - Unanimous,Tim Means,meanstim01,W,64,0.367816092,4.266666667,0.78807947,0,0,1,Alex Garcia,garciale01,L,32,0.21192053,2.133333333,0.632183908,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",BJ Penn vs Dennis Siver,4173UFC,Featherweight,15,3,Decision - Split,Dennis Siver,siverden01,W,103,0.367857143,6.866666667,0.46728972,0,0,1,BJ Penn,pennbj01,L,57,0.53271028,3.8,0.632142857,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Clay Guida vs Erik Koch,4174UFC,Lightweight,15,3,Decision - Unanimous,Clay Guida,guidacla01,W,38,0.436781609,2.533333333,0.666666667,2,0.25,1,Erik Koch,kocheri01,L,13,0.333333333,0.866666667,0.563218391,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Vitor Miranda vs Marvin Vettori,4175UFC,Middleweight,15,3,Decision - Unanimous,Marvin Vettori,vettomar01,W,69,0.428571429,4.6,0.683229814,3,0.428571429,1,Vitor Miranda,miranvit01,L,51,0.316770186,3.4,0.571428571,0,0,0.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Carla Esparza vs Maryna Moroz,4176UFC,Women's Strawweight,15,3,Decision - Unanimous,Carla Esparza,esparcar01,W,40,0.421052632,2.666666667,0.680672269,6,0.428571429,1,Maryna Moroz,morozmar01,L,38,0.319327731,2.533333333,0.578947368,0,0,0.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Darrell Horcher vs Devin Powell,4177UFC,Lightweight,15,3,Decision - Split,Darrell Horcher,horchdar01,W,37,0.486842105,2.466666667,0.455696203,0,0,1,Devin Powell,poweldev01,L,43,0.544303797,2.866666667,0.513157895,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Jared Gordon vs Michel Quinones,4178UFC,Featherweight,9.4,3,KO/TKO,Jared Gordon,gordojar01,W,67,0.553719008,7.127659574,0.794871795,4,0.666666667,1,Michel Quinones,quinomic01,L,16,0.205128205,1.70212766,0.446280992,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Johnny Case vs Anthony Rocco Martin,4179UFC,Lightweight,15,3,Decision - Unanimous,Anthony Rocco Martin,martiant01,W,82,0.362831858,5.466666667,0.637795276,1,0.5,1,Johnny Case,casejoh01,L,92,0.362204724,6.133333333,0.637168142,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UFC Fight Night: Chiesa vs. Lee,Fight Night,0162FNI,6/25/2017,"Oklahoma City, Oklahoma, USA",Jeremy Kimball vs Josh Stansbury,4180UFC,Light Heavyweight,1.35,3,KO/TKO,Jeremy Kimball,kimbajer01,W,17,0.68,12.59259259,0.666666667,0,0,1,Josh Stansbury,stansjos01,L,4,0.333333333,2.962962963,0.32,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Justin Gaethje vs Michael Johnson,4181UFC,Lightweight,9.8,5,KO/TKO,Justin Gaethje,gaethjus01,W,104,0.597701149,10.6122449,0.545,0,0,0.666666667,Michael Johnson,johnsmic01,L,91,0.455,9.285714286,0.402298851,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Dhiego Lima vs Jesse Taylor,4182UFC,Welterweight,5.72,3,Submission,Jesse Taylor,taylojes01,W,21,0.875,3.671328671,0,2,0.666666667,1,Dhiego Lima,limadhi01,L,4,1,0.699300699,0.125,0,0,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Marc Diakiese vs Drakkar Klose,4183UFC,Lightweight,15,3,Decision - Split,Drakkar Klose,klosedra01,W,39,0.493670886,2.6,0.558441558,3,0.428571429,0.666666667,Marc Diakiese,diakimar01,L,34,0.441558442,2.266666667,0.506329114,2,0.333333333,0.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Jared Cannonier vs Nick Roehrick,4184UFC,Light Heavyweight,12.13,3,KO/TKO,Jared Cannonier,cannojar01,W,84,0.56,6.92497939,0.825,1,1,1,Nick Roehrick,roehrnic01,L,28,0.175,2.308326463,0.44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Brad Tavares vs Elias Theodorou,4185UFC,Middleweight,15,3,Decision - Unanimous,Brad Tavares,tavarbra01,W,31,0.436619718,2.066666667,0.585365854,1,0.333333333,0.571428571,Elias Theodorou,theodeli01,L,34,0.414634146,2.266666667,0.563380282,3,0.428571429,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Marcel Fortuna vs Jordan Johnson,4186UFC,Light Heavyweight,15,3,Decision - Unanimous,Jordan Johnson,johnsjor01,W,42,0.302158273,2.8,0.485436893,2,0.333333333,1,Marcel Fortuna,fortumar01,L,53,0.514563107,3.533333333,0.697841727,0,0,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Angela Hill vs Ashley Yoder,4187UFC,Women's Strawweight,15,3,Decision - Unanimous,Angela Hill,hillang01,W,47,0.47,3.133333333,0.759259259,1,1,0.5,Ashley Yoder,yoderash01,L,26,0.240740741,1.733333333,0.53,3,0.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Tom Gallicchio vs James Krause,4188UFC,Welterweight,15,3,Decision - Unanimous,James Krause,krausjam01,W,106,0.563829787,7.066666667,0.735,0,0,0.888888889,Tom Gallicchio,gallitom01,L,53,0.265,3.533333333,0.436170213,1,0.111111111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",CB Dollaway vs Ed Herman,4189UFC,Light Heavyweight,15,3,Decision - Unanimous,CB Dollaway,dollacb01,W,54,0.75,3.6,0.414634146,6,1,0,Ed Herman,hermaed01,L,24,0.585365854,1.6,0.25,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Juliana Lima vs Tecia Pennington,4190UFC,Women's Strawweight,5.88,3,Submission,Tecia Pennington,pennitec01,W,15,0.652173913,2.551020408,0.806451613,0,0,0.666666667,Juliana Lima,limajul01,L,6,0.193548387,1.020408163,0.347826087,1,0.333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Ultimate Fighter 25 Finale,The Ultimate Fighter,0026TUF,7/7/2017,"Las Vegas, Nevada, USA",Teruto Ishihara vs Gray Maynard,4191UFC,Featherweight,15,3,Decision - Unanimous,Gray Maynard,maynagra01,W,16,0.666666667,1.066666667,0.384615385,11,1,1,Teruto Ishihara,ishihter01,L,8,0.615384615,0.533333333,0.333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
